north	0
box_which_is_closed	1
footpath	2
cyclops	3
bozbar_spell_a_magic_burin	4
darkness	5
blue	6
bronze	7
a_silver	8
spell_book	9
scroll_of_the_bozbar_spell_a_silver	10
burin_a_silver_coin_a_shiny	11
pan_are_three_gold_coins._on_the_left_pan_are_a_tortoise_feather	12
burin_a_silver	13
pocket_valley	14
grasslands	15
helistar's_grimoire_a_spell	16
chestnut_horse_here	17
helistar's_grimoire_a_cedarwood_box	18
munching_on_a_pile_of_oats._you_can_also_see_a_silver	19
chestnut_horse	20
featureless	21
scroll_and_a_silver	22
white	23
road_crosses_the_top_of_a_ridge_here	24
road	25
coin_and_a_cedarwood_box	26
mace	27
spell_a_magic	28
a_spell	29
coin_and_a_shiny	30
board	31
pile_of_oats	32
a_silver_coin_and_a_shiny	33
spell_book_and_a_shiny	34
carpet	35
lottery	36
scroll_of_the_bozbar_spell	37
oats	38
spell_a_silver_coin_a_magic	39
you	40
sockets	41
chestnut	42
sloping_downwards_to_the_south_and_the_northwest	43
munching_on_a_pile_of_oats._you_can_also_see_a_cedarwood_box	44
book_a_silver_coin_a_shiny	45
feather	46
toy_elephant	47
helistar's_grimoire	48
east	49
burin_and_a_spell_book	50
silver_coin_providing_light_a_tortoise_feather	51
red	52
and_inside_each_little_numbered_hole_is_a_rolled_up_lottery_ticket._you_can_also_see_a_beautiful_red_carpet	53
cedarwood_box	54
silver_coin_providing_light_a_tortoise_feather_a_beautiful_red_carpet	55
grue	56
coin	57
a_shiny	58
south	59
pile_of_oats._you_can_also_see_a_magic	60
a_spell_book	61
box_which_is_closed_and_locked_a_magic	62
burin_and_a_silver_coin	63
of	64
spell_book_a_magic	65
sun	66
grimoire_a_cedarwood_box	67
coin_a_shiny_scroll_of_the_bozbar_spell_a_magic	68
tortoise	69
featureless_white_cube	70
cave	71
cedarwood	72
box_which_is_closed_and_locked_a_silver_coin_a_magic	73
door	74
spell_a_silver_coin_a_spell_book_a_cedarwood_box_which_is_closed_and_locked_a_magic	75
hill	76
book_a_silver_coin_a_cedarwood_box	77
hole	78
book_a_silver_coin_a_magic	79
grimoire_a_spell	80
coin_a_cedarwood_box	81
pan_are_three_gold_coins	82
box	83
burin_a_shiny_scroll	84
inv	85
a_spell_book_and_a_silver	86
near_hut	87
a_silver_coin	88
book_a_shiny	89
burin_a_shiny	90
furniture	91
bozbar_spell_a_magic	92
pile_of	93
burin_and_a_spell	94
a_cedarwood_box	95
box_which_is_closed_and_locked_a_shiny_scroll_of_the_bozbar_spell	96
spell	97
a_silver_coin_and_a_spell_book	98
snake	99
black	100
coin_a_shiny_scroll_of_the_bozbar_spell	101
animate	102
magic	103
burin	104
cube	105
crowded_bazaar	106
a_cedarwood_box_which_is_closed	107
podium	108
shiny	109
hills	110
a_magic_burin_and_a_cedarwood_box	111
burin_and_a_cedarwood_box	112
north._you_can_see_a_silver	113
door_stands_open._balanced_on_a_rock_formation_is_a_featureless_white_cube	114
book	115
northwest	116
door_bars_the_cave_mouth._clotted_in_the_mud_beside_the_door_is_a_perfect_sapphire	117
pan	118
scroll_a_silver	119
burin_and_a_shiny	120
sapphire	121
cedarwood_box_which_is_closed_and_locked_a_shiny	122
a_silver_coin_and_a_cedarwood	123
pan_is_much_lower_than_the_other._far_below_the_scales	124
floor	125
oats._you_can_also_see_a_silver_coin	126
coin_a_shiny	127
box_which_is_closed_and_locked_a_shiny	128
wall	129
frotz	130
west	131
and_inside_each_little_numbered_hole	132
book_a_silver	133
bozbar	134
silver	135
cedarwood_box_which_is_closed_and_locked_a_magic	136
scales	137
inside_cave	138
scroll_of_the_bozbar_spell_a_cedarwood	139
coins	140
pile	141
ramshackle_hut	142
pile_of_oats._you_can_also_see_a_silver	143
iron	144
oats._you_can_also_see_a_cedarwood_box	145
ridge	146
burin_and_a_silver	147
spell_a_silver	148
scroll	149
horse	150
spell_book_a_shiny	151
ticket	152
bozbar_spell	153
toy	154
spell_a_spell_book_a_cedarwood_box	155
helistar	156
book_a_magic	157
elephant	158
in_the_centre_of_the_"floor	159
sky	160
grimoire	161
south_and_the_northwest	162
