south_wall	0
beak	1
egyptian	2
leaflet	3
corridor	4
canary_you_hear_in_the_distance_the_chirping_of_a_song_bird._[obs]_the_broken_jewel_encrusted	5
case	6
frigid	7
3	8
forest	9
clean	10
burning	11
ceilings._on_the_south_wall	12
desk	13
crystal_skull	14
emerald_a_sceptre_a_torch_providing_light_a_brass_lantern_[obs]_suddenly	15
screwdriver_a_small	16
visited	17
plastic	18
clockwork_canary_a_painting_a_torch_providing_light_a_brass_lantern	19
scarab_a_large_emerald_a_pot_of_gold	20
jeweled_scarab_a_large_emerald_a_sceptre_a_torch_providing_light_a_brass_lantern_[obs]_suddenly	21
encrusted_egg_a_torch	22
talkable	23
candles_a_torch_providing_light_a_nasty_knife_a_brass_lantern	24
stiletto	25
rope	26
scarab_a_large_emerald_a_torch_providing_light_a_brass_lantern	27
to_the_north	28
you	29
scarab_a_large_emerald_a_sceptre_a_torch_providing_light_a_brass_lantern	30
pedestal	31
torch_providing_light_a_screwdriver_a_sapphire_encrusted_bracelet_a_clove_of_garlic	32
leaves_a_broken_clockwork	33
east	34
bag_of_coins_a_rusty_knife	35
songbird	36
grue	37
chain	38
treasures	39
leaves_a_broken	40
golden	41
gateway	42
object	43
canary_a_torch_providing_light_a_brass_lantern	44
scarab_a_torch_providing_light_a_brass_lantern	45
pushable	46
water_room	47
coffin	48
platinum	49
reservoir	50
sceptre_a_hand_held_air_pump_a_torch	51
tree	52
jewels	53
branches._the_nearest_branch_above_you_is_above_your_reach._there_is_a_somewhat_ruined_egg	54
bauble_a_golden_clockwork	55
engravings_cave	56
bell	57
hot	58
screwdriver_a_sapphire_encrusted_bracelet_a_clove_of_garlic_a_brass_lantern	59
rope_a_brass_lantern	60
coins_a_rusty_knife	61
guidebooks	62
broken_jewel_encrusted	63
pile_of_leaves	64
golden_clockwork	65
animate	66
magic	67
sceptre	68
clove_of_garlic	69
sword_a_nasty_knife	70
canary_nestled_in_the_egg._it_seems_to_have_recently_had_a_bad_experience._the_mountings_for_its_jewel	71
ceiling	72
matchbook_a_platinum_bar_a_black_book_a_torch_providing_light_a_brass_lantern	73
shore	74
clockwork_canary_a_chalice_a_jewel_encrusted_egg	75
dam	76
remains	77
dry_land	78
thief	79
panel	80
art_gallery._most_of_the_paintings	81
pump	82
windy	83
trident	84
matchbook_a_platinum_bar_a_black_book	85
lieable	86
valve	87
wall	88
sword	89
west	90
sceptre_a_brass_bell	91
buoy_a_sceptre_a_torch_providing_light_a_brass_lantern	92
forest_path	93
golden_clockwork_canary_a_torch	94
thing	95
exit	96
north_of_house	97
scarab_a_torch	98
enterable	99
plastic_a_torch_providing_light_a_brass_lantern	100
screwdriver_a_sapphire_encrusted	101
treasure_room_this_is_a_large_room	102
shaft	103
dam_lobby	104
bar	105
