inv	0
masks	1
and_to_the_sign's_left_northwest_to_you_is_a_souvenir_stand	2
loc]_darkness	3
brass_lantern	4
hairy	5
brass_lantern_providing_light_two_candy_bars:_a_zm$100000_a_multi_implementeers_a_cheaply_made_sword	6
zm$100000_a_multi_implementeers	7
south	8
gargoyles	9
passages	10
multi_implementeers	11
where_the_tunnel_gradually_widens._you_can_see_a_cheaply_made_sword	12
zm$100000_a_multi_implementeers_a_pair_of_razor_like_gloves_being_worn_a_cheaply_made_sword	13
aisle	14
southwest	15
hallway	16
chicken	17
mud_forum	18
corridor	19
lantern_providing_light_a_multi_implementeers_a_cheaply_made_sword	20
debris_block_the_ways_to_the_wings	21
museum_of_illusion	22
glasses_a_red_lens_a_blue_lens_four_candy_bars:_a_zm$100000_a_multi_implementeers	23
black	24
others	25
a_pock_marked_mask	26
sealed	27
lamp	28
salesman	29
clouds	30
shelves	31
razor_like_gloves_being_worn_a_cheaply_made_sword	32
balloon	33
a_pair_of_scaly_gloves	34
you	35
lantern_providing_light_a_cheaply_made_sword	36
restart	37
zm$100000_a_multi_implementeers_a_cheaply_made_sword	38
and_gloves_heaped_on_the_ground	39
reader	40
doorway	41
chute	42
bars	43
rune_a_pair_of_razor_like_gloves_being_worn_a_cheaply_made_sword	44
implementers	45
door	46
stairs	47
brass_lantern_providing_light_a_multi_implementeers_a_cheaply_made_sword	48
museum_of_adventure	49
light	50
east	51
where_the_tunnel_gradually_widens._you_can_see_a_brass_lantern	52
closet	53
changing_room	54
masks_a_slimy_mask	55
lantern_a_pair_of_glasses	56
rat	57
mask	58
brass_lantern_providing_light_a_pair_of_glasses	59
display_unit_with_a_heavy_wooden_cover	60
a_pair_of_blistered	61
passageway	62
razor_like_gloves_being_worn_a_glowing/fur_covered_body_suit_being_worn_a_fish_mouthed_mask_being_worn_a_cheaply_made_sword	63
auditorium	64
stage	65
zorkmid_coin	66
raft_an_aerosol_can_a_brass_lantern_providing_light_a_cheaply_made_sword	67
convention_center_lobby	68
lantern_providing_light_a_pair_of_glasses	69
door_standing_open_to_the_north	70
candy	71
quint_zorkmid	72
mirror	73
glasses	74
rat_ants_and_a_multi_implementeers	75
brass	76
stairs_leads_back_down_into_the_theater's_main_aisle._the_lantern	77
a_house	78
aerosol_can_a_brass	79
fan	80
trunk	81
cheaply_made_sword	82
lantern_providing_light_two_candy_bars:_a_zm$100000_a_multi_implementeers_a_cheaply_made_sword	83
aerosol_can_a_brass_lantern_providing_light_a_cheaply_made_sword	84
baby	85
north._next_to_the_door_is_a_sign	86
plaque	87
narrow	88
mask_being_worn_a_cheaply_made_sword	89
loc]_stage	90
new_excavation	91
mouthed_mask_a_cheaply_made_sword	92
hall_of_science_lobby	93
lizard	94
raft	95
mud	96
made	97
souvenir_stand	98
a_decomposing_mask	99
a_lizard	100
bars:_a_forever_gores	101
multi_implementeers_a_pair_of_razor_like_gloves_being_worn_a_cheaply_made_sword	102
stand	103
duck	104
carrying	105
skeleton	106
and_a_set_of_stairs	107
a_pair_of_blistered_gloves	108
box	109
darkness	110
popcorn	111
rune_a_pair_of_razor_like_gloves_being_worn_a_glowing/fur_covered_body_suit_a_cheaply_made_sword	112
four_large_symbols_have_been_painted_in_royal_purple;_a_large_display	113
quint_zorkmid_coin	114
pentagon	115
steamer	116
otherworldly	117
and_not_a_very_comfortable_one_at_that._no_chairs	118
multi_implementeers_a_forever_gores	119
a_four_eyed_mask	120
stumpy_gloves	121
zm$100000_a_multi_implementeers_a_forever_gores	122
corridor._on_the_floor	123
tinsel	124
lizard_like_mask	125
theater	126
zorkmid	127
brass_lantern_providing_light_a_cheaply_made_sword	128
curtain	129
flathead	130
paper	131
lobby	132
cheaply_made	133
lantern_and_a_cheaply_made_sword	134
starting_near_the_center_of_the_room	135
lectern	136
tables	137
display	138
implementeers	139
entrance	140
passage	141
cultural_complex	142
counter	143
zm$100000_a_multi_implementeers_a_forever_gores_a_baby	144
aerosol_can_a_brass_lantern	145
aerosol_can_a_brass_lantern_providing_light_a_multi_implementeers_a_cheaply_made_sword	146
cover	147
raft_a_hot_air_balloon	148
cage	149
west	150
lantern	151
cheaply	152
a_flathead_and_a_raft	153
north	154
a_pair_of_razor	155
other	156
sword	157
backstage	158
aerosol_can_a_brass_lantern_providing_light_two_candy_bars:_a_zm$100000_a_multi_implementeers_a_cheaply_made_sword	159
razor	160
fungus	161
debris	162
that_this_is_a_changing_room	163
gores	164
sign	165
mike	166
coin	167
raft_an_aerosol_can_a_brass_lantern_providing_light_a_multi_implementeers_a_cheaply_made_sword	168
room	169
mask_a_cheaply_made_sword	170
a_hot_air_balloon	171
ceiling	172
pair	173
busts	174
northeast	175
loc]_convention_center_lobby	176
tree	177
a_fungus	178
southeast	179
loc]_souvenir_stand	180
candy_bars	181
boulders	182
slot	183
grue	184
tunnel	185
