hideous	0
storage	1
vials._on_the_dust_is_a_hideous_statue._on_the_desk_are_a_wrought_iron_key	2
table_made_of_black_stone._a_doorway_leads_to_a_smaller_room_to_the_south._on_the_bookshelves_are_a_yellow_paper	3
wall	4
stairs	5
device	6
else's	7
nothing._[obs]_the_mysterious_vial	8
vials._you_can_see_charles_bristow	9
vial._on_the_ink_is_a_wrought_iron_key	10
hideous_statue	11
colour	12
table_made_of_black_stone._a_doorway_leads_to_a_smaller_room_to_the_south._on_the_ink_are_a_hideous_statue	13
doorway	14
desk	15
nothing	16
vial._on_the_ink_is_a_yellow_paper	17
staircase_leads_down._charles_is_lost_in_thoughts._you_can_also_see_a_hideous_statue	18
vials._on_the_dust_are_a_yellow_paper	19
murals_that_adorn_its_wide_doorway._you_can_see_charles	20
inv	21
carrying_nothing._[obs]_dropped._charles	22
staircase_leads_down._you_can_see_charles	23
charles_bristow	24
east_west	25
table_made_of_black_stone._a_doorway_leads_to_a_smaller_room_to_the_south._on_the_bookshelves_is_a_mysterious_vial	26
table_made_of_black_stone._a_doorway_leads_to_a_smaller_room_to_the_south._on_the_dust_are_a_yellow_paper	27
east	28
doorway_in_the_northern_wall._there_are_some_shelves	29
doorway_leads_to_a_smaller_room_to_the_south._on_the_ink_is_a_yellow_paper	30
ink_are_a_wrought_iron_key	31
here._you_can_also_see_charles_bristow	32
caelestae_horriblis_two_vials	33
caelestae	34
and_the_purpose_of_the_hall_is_hard_to_guess._a_strange_device	35
wrought	36
entrance	37
vials_and_charles_bristow	38
each_neatly_labelled_and_containing_some_green_powder._you_can_also_see_two_vials_and_a_wrought	39
bowl	40
shelves	41
leads_out._you_can_also_see_a_hideous_statue	42
lever	43
table_made_of_black_stone._a_doorway_leads_to_a_smaller_room_to_the_south._on_the_black_stone_table_are_a_yellow_paper	44
other	45
winding	46
paper_a_wrought	47
staircase	48
statue	49
doors	50
staircase_leads_down._you_can_see_charles_bristow_and_a_yellow_paper	51
nothing._[obs]_dropped._charles	52
forks_into_a_north	53
staircase_leads_down._you_can_see_charles_bristow_and_a_hideous_statue	54
vials._on_the_desk_is_a_wrought_iron_key	55
west._you_can_see_charles_bristow	56
green	57
vial_a_yellow_paper_a_wrought_iron_key	58
dead_end	59
bookshelves_and_a_lone_desk	60
carrying_nothing._[obs]_the_mysterious_vial_on_the_desk	61
key_and_a_hideous_statue._you_can_see_charles_bristow	62
shadows	63
bridges	64
vials._you_can_see_a_mysterious_vial	65
each_neatly_labelled_and_containing_some_green_powder._you_can_also_see_a_wrought_iron_key	66
carvings	67
cloud	68
loc]_a_dark_hallway	69
long	70
twilight_and_distorted_sound	71
room	72
dust	73
road	74
mukhtar	75
whose_material_and_gravitational_properties_are_beyond_reason_and_understanding._the_abysses_are_by_no_means_vacant	76
chest	77
room_you_can_hear_the_voice_of_the_man	78
horriblis_a_wrought_iron_key	79
being_crowded_with_hazy	80
ink_are_a_wrought_iron	81
doorway_leads_to_a_smaller_room_to_the_south._you_can_see_charles_bristow	82
carrying	83
doorway_leads_to_a_smaller_room_to_the_south._charles_is_lost_in_thoughts._on_the_bookshelves_is_a_hideous_statue	84
temple	85
body	86
key._you_can_see_charles_bristow	87
vial._you_can_see_charles_bristow	88
monster	89
mostly_vacant	90
vials._you_can_see_charles	91
a_yellow_paper	92
table_made_of_black_stone._a_doorway_leads_to_a_smaller_room_to_the_south._on_the_black_stone_table_is_a_yellow	93
key	94
you	95
vials._on_the_dust_is_a_yellow_paper._you_can_see_a_hideous_statue	96
element	97
hazy	98
new	99
doorway_leads_to_a_smaller_room_to_the_south._charles_looks_nervously_around._you_can_also_see_a_hideous_statue_and_a_yellow_paper	100
note_and_charles_bristow	101
ceiling	102
vial_and_charles_bristow	103
south	104
paper	105
vials._on_the_ink_is_a_hideous_statue	106
niche	107
dagger	108
before_a_dark_tower	109
paper_a_hideous	110
red_powder	111
deserted_hall	112
vials_and_a_yellow_paper._on_the_ink_is_a_mysterious_vial._on_the_dust_is_a_mysterious_vial._you_can_see_charles	113
yellow	114
column	115
vials_a_yellow_paper	116
bristow	117
man's	118
north	119
doorway_leads_to_a_smaller_room_to_the_south._charles_looks_nervously_around._on_the_ink_is_a_yellow_paper	120
twilight	121
rock_chamber	122
ink_are_a_yellow_paper_and_a_mysterious_vial._you_can_see_charles_bristow	123
people	124
ululation._a_few_paces_away_people_start_whispering._[inv]_you_are_carrying:_a_wrought_iron_key	125
tower	126
and_the_ceiling	127
vial	128
mysterious	129
vials._on_the_dust_is_a_hideous_statue	130
ink_are_a_wrought	131
kettle	132
braziers	133
doorway_leads_to_a_smaller_room_to_the_south._on_the_dust_is_a_hideous_statue	134
vials._on_the_ink_are_two_vials_and_a_wrought_iron_key	135
machine	136
ceiling._the_far_corners_are_all_shadows	137
